;N20;Date;Bande;soilH_H1;soilH_H2;NO3_H1;NO3_H2;NH4_H1;NH4_H2;Temp moyenne (°C) J1;Humidité moyenne (%) J1;Temp moyenne (°C) J7;Humidité moyenne (%) J7;Temp moyenne (°C) J30;Humidité moyenne (%) J30;Sum Pluie (mm) J1;Sum ETP Penman (mm) J1;Sum Pluie (mm) J7;Sum ETP Penman (mm) J7;Sum Pluie (mm) J30;Humidité max (%) J7;Humidité max (%) J30;Humidité max (%);Sum Humidité min (%) J1;Temp min J1;Sum Humidité min (%) J7;Temp min J7;Sum Humidité min (%) J30;Temp min J30;acs;bi;bio;elev;pn;ref;week;month;year;2018;2019;2020;2021;Pic
3;3.297612668696555;2018-03-14;elev;0.2106455266138165;0.2022626931567329;0.6141658536585367;1.1048067104808024;1.2765015781922533;1.6889573849878934;73.0;8.8;84.57142857142857;9.785714285714286;83.26666666666667;4.069999999999999;1.9;7.5;10.500000000000002;35.5;29.7;100.0;98.42857142857144;94.7;45.0;1.9;67.85714285714286;6.6571428571428575;67.43333333333334;0.9733333333333332;0.0;0.0;0.0;1.0;0.0;0.0;11;3;2018;1.0;0.0;0.0;0.0;1
247;3.2978254168605114;2020-02-18;acs;0.2173258381851034;0.1950816485225506;15.27900407849173;2.219848085979954;34.46964322175196;5.865780396892485;77.0;7.0;77.57142857142857;8.77142857142857;84.36666666666666;6.803333333333333;1.2;5.5;10.5;14.5;24.0;89.0;91.42857142857144;94.76666666666668;60.0;3.7;59.85714285714285;6.385714285714286;68.26666666666667;4.233333333333333;1.0;0.0;0.0;0.0;0.0;0.0;8;2;2020;0.0;0.0;1.0;0.0;1
376;3.333095001237822;2021-07-07;elev;0.1577724221036323;0.1202623906705538;6.841262207460397;7.350346478873238;0.0;4.232269635459817;66.0;17.6;75.42857142857143;18.24285714285714;77.16666666666667;18.43;5.2;0.0;29.4;9.0;126.2;88.0;93.71428571428572;95.63333333333334;38.0;14.0;52.285714285714285;13.842857142857143;53.36666666666667;13.77;0.0;0.0;0.0;1.0;0.0;0.0;27;7;2021;0.0;0.0;0.0;1.0;-1
322;3.352990557982722;2020-12-09;elev;0.2004961867132225;0.1958653591306652;6.4264090564302965;41.11315194462755;0.0;6.001163562953197;99.0;1.5;92.85714285714286;3.685714285714286;89.16666666666667;7.203333333333335;0.0;0.5;1.2000000000000002;17.0;9.2;100.0;97.85714285714286;96.7;97.0;-2.2;84.14285714285714;1.9;76.2;4.760000000000001;0.0;0.0;0.0;1.0;0.0;0.0;50;12;2020;0.0;0.0;1.0;0.0;1
311;3.4104240913232844;2020-10-15;pn;0.1696614792234879;0.1889438275107399;8.553865249734326;8.543036877873275;0.2673082890541977;1.731939198980612;80.0;8.5;84.42857142857143;10.0;78.96666666666667;13.943333333333332;1.5;0.0;8.600000000000001;8.0;60.3;92.0;97.71428571428572;94.4;56.0;7.1;58.0;7.271428571428572;56.5;10.636666666666668;0.0;0.0;0.0;0.0;1.0;0.0;42;10;2020;0.0;0.0;1.0;0.0;-1
319;3.413267787268901;2020-12-09;acs;0.2044798913965722;0.1788557213930347;7.896300021331059;6.440425568009692;0.2022223176194538;0.0;99.0;1.5;92.85714285714286;3.685714285714286;89.16666666666667;7.203333333333335;0.0;0.5;1.2000000000000002;17.0;9.2;100.0;97.85714285714286;96.7;97.0;-2.2;84.14285714285714;1.9;76.2;4.760000000000001;1.0;0.0;0.0;0.0;0.0;0.0;50;12;2020;0.0;0.0;1.0;0.0;1
325;3.457546752581651;2021-02-08;acs;0.2271394294854705;0.1932779882324494;10.614680579510177;7.162283225097413;0.1301800448430496;0.0;86.0;-1.4;89.85714285714286;6.528571428571428;89.63333333333334;5.489999999999999;0.3;0.0;3.2;9.5;13.5;90.0;96.71428571428572;96.5;81.0;-1.8;78.14285714285714;4.542857142857143;77.9;3.3500000000000005;1.0;0.0;0.0;0.0;0.0;0.0;6;2;2021;0.0;0.0;0.0;1.0;-1
216;3.503616814723914;2019-09-12;elev;0.0811824398852856;0.1224691358024692;8.327515246098441;19.826429712999435;1.8213395918367343;3.1152639279684866;78.0;19.4;69.28571428571429;15.114285714285716;66.9;17.886666666666667;2.5;0.0;19.0;0.0;105.0;98.0;95.85714285714286;94.26666666666668;58.0;15.7;38.57142857142857;9.014285714285716;38.266666666666666;11.476666666666665;0.0;0.0;0.0;1.0;0.0;0.0;37;9;2019;0.0;1.0;0.0;0.0;-1
313;3.68463015327028;2020-11-10;acs;0.1804721211608427;0.1611592021076403;8.173233006400991;9.494416475233312;0.120194603035309;0.1239231066044511;95.0;12.3;89.42857142857143;9.457142857142856;86.26666666666667;11.050000000000002;0.4;0.0;2.3000000000000003;1.5;25.899999999999995;99.0;98.71428571428572;96.16666666666669;82.0;10.9;70.28571428571429;5.257142857142857;68.43333333333334;7.9300000000000015;1.0;0.0;0.0;0.0;0.0;0.0;46;11;2020;0.0;0.0;1.0;0.0;-1
321;3.760704032129957;2020-12-09;bio;0.1916829662386256;0.1866583429947383;8.709336265123618;49.19608302631579;0.0;0.6770954111842109;99.0;1.5;92.85714285714286;3.685714285714286;89.16666666666667;7.203333333333335;0.0;0.5;1.2000000000000002;17.0;9.2;100.0;97.85714285714286;96.7;97.0;-2.2;84.14285714285714;1.9;76.2;4.760000000000001;0.0;0.0;1.0;0.0;0.0;0.0;50;12;2020;0.0;0.0;1.0;0.0;-1
314;3.7993053689596943;2020-11-10;bi;0.1635366461691873;0.1808994045753681;7.08812382276972;7.755220459110472;0.1042371150407314;0.6108564060258251;95.0;12.3;89.42857142857143;9.457142857142856;86.26666666666667;11.050000000000002;0.4;0.0;2.3000000000000003;1.5;25.899999999999995;99.0;98.71428571428572;96.16666666666669;82.0;10.9;70.28571428571429;5.257142857142857;68.43333333333334;7.9300000000000015;0.0;1.0;0.0;0.0;0.0;0.0;46;11;2020;0.0;0.0;1.0;0.0;-1
13;3.83459603950736;2018-03-29;bi;0.2214655172413794;0.2165154264972777;7.877079105303953;3.3575141070187637;10.085605957258332;10.501991799861012;85.0;6.3;82.57142857142857;7.728571428571428;84.16666666666667;6.019999999999999;1.7;3.5;11.0;20.5;38.00000000000001;98.0;97.71428571428572;97.23333333333332;57.0;1.7;61.0;4.514285714285714;66.53333333333333;2.833333333333333;0.0;1.0;0.0;0.0;0.0;0.0;13;3;2018;1.0;0.0;0.0;0.0;-1
307;3.972335414872411;2020-10-15;acs;0.1863117870722432;0.1681323114158935;7.320233644859811;5.361768286296188;0.4948627336448599;0.1253650858306666;80.0;8.5;84.42857142857143;10.0;78.96666666666667;13.943333333333332;1.5;0.0;8.600000000000001;8.0;60.3;92.0;97.71428571428572;94.4;56.0;7.1;58.0;7.271428571428572;56.5;10.636666666666668;1.0;0.0;0.0;0.0;0.0;0.0;42;10;2020;0.0;0.0;1.0;0.0;-1
364;4.121384148975321;2021-05-11;elev;0.1374863217133031;0.1243570903747244;16.91152357951971;7.131143486469476;0.3276807498867241;0.1422880742605415;77.0;11.7;72.0;12.157142857142858;64.7;9.72;2.7;0.0;25.2;13.5;100.6;97.0;92.85714285714286;89.03333333333333;53.0;6.7;47.71428571428572;7.5;39.06666666666667;4.123333333333334;0.0;0.0;0.0;1.0;0.0;0.0;19;5;2021;0.0;0.0;0.0;1.0;-1
349;4.142620067584774;2021-04-13;acs;0.1963155331926634;0.1851639344262295;1.4434693123295963;5.556528317070717;68.72623298242956;4.415455537672266;67.0;5.0;73.14285714285714;6.171428571428572;71.16666666666667;7.876666666666665;2.8;0.0;14.5;38.0;63.89999999999999;98.0;95.42857142857144;90.8;37.0;-0.5;46.57142857142857;1.4285714285714286;48.4;3.076666666666668;1.0;0.0;0.0;0.0;0.0;0.0;15;4;2021;0.0;0.0;0.0;1.0;-1
51;4.197109854347476;2018-06-01;elev;0.1700765136393878;0.145636945429387;8.770009219360654;8.837573641056787;0.4497440625313159;0.4967525053143034;94.0;17.1;84.85714285714286;19.328571428571426;78.5;15.589999999999998;2.3;3.5;27.899999999999995;22.5;117.5;100.0;99.71428571428572;97.13333333333334;83.0;14.8;59.42857142857143;14.94285714285714;52.7;10.06;0.0;0.0;0.0;1.0;0.0;0.0;22;6;2018;1.0;0.0;0.0;0.0;-1
338;4.198032957647544;2021-03-16;bi;0.2082391795584912;0.2045876746627897;34.14349909989022;10.786070471161654;13.2490448298573;0.3537984108448416;97.0;6.7;82.42857142857143;7.228571428571429;75.46666666666667;7.933333333333334;0.4;2.5;11.9;15.0;43.29999999999999;100.0;94.14285714285714;90.76666666666668;87.0;3.0;59.142857142857146;4.071428571428571;54.9;4.216666666666667;0.0;1.0;0.0;0.0;0.0;0.0;11;3;2021;0.0;0.0;0.0;1.0;-1
214;4.200551258641519;2019-08-27;ref;0.113940239507034;0.1496556042579836;9.5555106154048;5.514035051546391;2.4653020163583075;2.43200326460481;57.0;24.1;59.57142857142857;21.17142857142857;66.9;19.57666666666667;4.1;0.0;29.700000000000003;0.0;123.8;84.0;92.85714285714286;93.23333333333332;30.0;15.7;30.142857142857142;12.000000000000002;40.23333333333333;13.589999999999996;0.0;0.0;0.0;0.0;0.0;1.0;35;8;2019;0.0;1.0;0.0;0.0;-1
331;4.2044533154474095;2021-03-02;acs;0.2015078259444399;0.1834419933910869;48.44081527093597;8.350236727551128;7.904207396859608;1.3554294214152902;66.0;8.9;73.42857142857143;8.414285714285715;77.86666666666666;6.239999999999999;1.2;0.0;9.1;2.0;30.1;90.0;92.14285714285714;90.33333333333331;28.0;0.8;47.42857142857143;3.7;62.2;3.1300000000000003;1.0;0.0;0.0;0.0;0.0;0.0;9;3;2021;0.0;0.0;0.0;1.0;-1
54;4.427142888755594;2018-06-13;acs;0.2034680105919535;0.1897907818153217;12.343904686327075;9.585023046306183;0.679594352100089;0.4380252467397988;86.0;13.4;89.85714285714286;17.785714285714285;84.8;17.060000000000006;2.6;0.5;23.8;62.5;114.0;100.0;100.0;99.2;67.0;9.2;72.42857142857143;14.214285714285715;61.266666666666666;12.400000000000002;1.0;0.0;0.0;0.0;0.0;0.0;24;6;2018;1.0;0.0;0.0;0.0;-1
42;4.435864333018556;2018-05-15;acs;0.1279297883324729;0.1146054408643643;9.874556144920676;1.5027308781869688;13.166074859894229;3.2673012275731828;88.0;14.2;78.57142857142857;13.1;74.0;13.806666666666668;3.3;0.5;21.3;8.5;101.39999999999998;100.0;95.57142857142856;93.9;72.0;10.6;58.71428571428572;8.928571428571429;51.266666666666666;8.273333333333335;1.0;0.0;0.0;0.0;0.0;0.0;20;5;2018;1.0;0.0;0.0;0.0;-1
348;4.54919997332662;2021-03-24;ref;0.1883351390393643;0.1910182303245887;46.32666367074528;9.269109728481917;20.21574568965517;0.2335965153347257;65.0;9.8;75.14285714285714;6.185714285714285;75.73333333333333;6.930000000000001;2.4;1.0;11.8;3.0;45.89999999999999;89.0;92.42857142857144;91.9;33.0;2.5;53.57142857142857;1.657142857142857;53.2;2.9466666666666663;0.0;0.0;0.0;0.0;0.0;1.0;12;3;2021;0.0;0.0;0.0;1.0;-1
147;4.557903176314779;2019-03-19;acs;0.2177859964696982;0.2003743857733406;37.36088781431335;8.145197034724932;16.03120139336629;1.9050710842328864;82.0;5.9;81.85714285714286;7.971428571428572;76.5;8.669999999999996;1.4;0.0;11.8;16.5;45.49999999999999;100.0;94.71428571428572;93.63333333333334;45.0;-1.3;62.85714285714285;4.6571428571428575;54.43333333333333;4.596666666666668;1.0;0.0;0.0;0.0;0.0;0.0;12;3;2019;0.0;1.0;0.0;0.0;-1
6;4.627536419052421;2018-03-21;acs;0.2095204388603787;0.2025316455696203;26.10627777031565;12.204028571428571;46.64421508842624;7.438269841269841;81.0;3.1;87.0;3.528571428571429;81.83333333333333;3.9866666666666655;1.5;0.0;7.6;1.5;34.5;97.0;98.0;94.23333333333332;53.0;-0.2;69.14285714285714;1.1428571428571426;65.26666666666667;1.0999999999999994;1.0;0.0;0.0;0.0;0.0;0.0;12;3;2018;1.0;0.0;0.0;0.0;-1
182;4.765971904882036;2019-04-29;ref;0.155435496824122;0.1422721728524133;33.08704473547718;3.3777718232605376;29.985019977524203;2.6463042288809886;76.0;9.5;77.71428571428571;10.857142857142858;68.13333333333334;10.636666666666668;2.7;0.0;19.1;13.5;85.70000000000002;100.0;95.14285714285714;90.9;46.0;2.5;54.142857142857146;6.928571428571428;42.266666666666666;5.286666666666667;0.0;0.0;0.0;0.0;0.0;1.0;18;4;2019;0.0;1.0;0.0;0.0;-1
141;4.798143549891544;2019-03-08;acs;0.2105153782211138;0.194561837174069;10.780637299289284;4.839032967032966;2.637861513263724;1.3217728937728932;76.0;8.0;78.42857142857143;9.157142857142858;76.3;8.176666666666666;1.6;0.5;11.8;17.5;33.6;94.0;93.71428571428572;93.83333333333331;53.0;4.0;60.71428571428572;6.6000000000000005;53.333333333333336;3.7966666666666673;1.0;0.0;0.0;0.0;0.0;0.0;10;3;2019;0.0;1.0;0.0;0.0;-1
350;4.960418554017215;2021-04-13;bi;0.2070175438596491;0.2030346215106043;15.330622566371682;10.070821079204794;1.911839933628318;0.0;67.0;5.0;73.14285714285714;6.171428571428572;71.16666666666667;7.876666666666665;2.8;0.0;14.5;38.0;63.89999999999999;98.0;95.42857142857144;90.8;37.0;-0.5;46.57142857142857;1.4285714285714286;48.4;3.076666666666668;0.0;1.0;0.0;0.0;0.0;0.0;15;4;2021;0.0;0.0;0.0;1.0;-1
105;5.440868563890304;2018-10-17;elev;0.0931261855297623;0.0929210875331565;19.461627091633456;39.03431256511012;0.1081201505090745;0.5762402885660035;83.0;14.9;72.0;18.8;73.93333333333334;15.48;1.0;0.0;15.6;4.5;64.6;100.0;92.71428571428572;94.43333333333334;55.0;10.0;48.57142857142857;14.342857142857143;50.0;10.383333333333336;0.0;0.0;0.0;1.0;0.0;0.0;42;10;2018;1.0;0.0;0.0;0.0;-1
344;5.470532656712603;2021-03-24;bi;0.1917961040075517;0.1917713295799047;38.797207485665744;7.709164205337046;27.4011837359312;0.0;65.0;9.8;75.14285714285714;6.185714285714285;75.73333333333333;6.930000000000001;2.4;1.0;11.8;3.0;45.89999999999999;89.0;92.42857142857144;91.9;33.0;2.5;53.57142857142857;1.657142857142857;53.2;2.9466666666666663;0.0;1.0;0.0;0.0;0.0;0.0;12;3;2021;0.0;0.0;0.0;1.0;-1
149;5.571935132685089;2019-03-19;bio;0.2135930047694753;0.2119818222123697;2.868581593045587;2.3629484070609745;4.639759257387377;3.28402483531425;82.0;5.9;81.85714285714286;7.971428571428572;76.5;8.669999999999996;1.4;0.0;11.8;16.5;45.49999999999999;100.0;94.71428571428572;93.63333333333334;45.0;-1.3;62.85714285714285;4.6571428571428575;54.43333333333333;4.596666666666668;0.0;0.0;1.0;0.0;0.0;0.0;12;3;2019;0.0;1.0;0.0;0.0;-1
334;5.687421453222594;2021-03-02;elev;0.2000175685172172;0.1980182195940546;24.407530910288795;7.37531347150259;11.077400474909409;0.0;66.0;8.9;73.42857142857143;8.414285714285715;77.86666666666666;6.239999999999999;1.2;0.0;9.1;2.0;30.1;90.0;92.14285714285714;90.33333333333331;28.0;0.8;47.42857142857143;3.7;62.2;3.1300000000000003;0.0;0.0;0.0;1.0;0.0;0.0;9;3;2021;0.0;0.0;0.0;1.0;-1
14;5.889296398280163;2018-03-29;bio;0.2170971709717097;0.2216720624642925;3.580079340141398;2.2846749204795684;6.137278868813826;3.584576168338633;85.0;6.3;82.57142857142857;7.728571428571428;84.16666666666667;6.019999999999999;1.7;3.5;11.0;20.5;38.00000000000001;98.0;97.71428571428572;97.23333333333332;57.0;1.7;61.0;4.514285714285714;66.53333333333333;2.833333333333333;0.0;0.0;1.0;0.0;0.0;0.0;13;3;2018;1.0;0.0;0.0;0.0;-1
148;5.999564368582778;2019-03-19;bi;0.2118718263001226;0.2176017207384835;65.09423114863364;16.89734597938144;150.70790816855512;6.679840733104236;82.0;5.9;81.85714285714286;7.971428571428572;76.5;8.669999999999996;1.4;0.0;11.8;16.5;45.49999999999999;100.0;94.71428571428572;93.63333333333334;45.0;-1.3;62.85714285714285;4.6571428571428575;54.43333333333333;4.596666666666668;0.0;1.0;0.0;0.0;0.0;0.0;12;3;2019;0.0;1.0;0.0;0.0;-1
274;6.0014530650613;2020-03-19;elev;0.1987003756726572;0.1976859177215189;5.698843068930563;4.3092843091334885;8.860934047136341;1.9782387033156652;76.0;12.5;78.0;9.914285714285716;82.2;8.113333333333333;1.9;0.0;10.9;0.5;40.3;96.0;93.71428571428572;94.9;47.0;5.3;58.142857142857146;5.8;63.9;4.959999999999999;0.0;0.0;0.0;1.0;0.0;0.0;12;3;2020;0.0;0.0;1.0;0.0;-1
152;6.093993996327544;2019-03-19;ref;0.2091554853985793;0.2233901095422022;29.36854940119761;8.849930436200568;50.945524550898206;8.01146976491371;82.0;5.9;81.85714285714286;7.971428571428572;76.5;8.669999999999996;1.4;0.0;11.8;16.5;45.49999999999999;100.0;94.71428571428572;93.63333333333334;45.0;-1.3;62.85714285714285;4.6571428571428575;54.43333333333333;4.596666666666668;0.0;0.0;0.0;0.0;0.0;1.0;12;3;2019;0.0;1.0;0.0;0.0;-1
316;6.44879745894675;2020-11-10;elev;0.1723289020187099;0.1883777646959886;15.64225913146936;40.6321760646565;0.9564801308744793;13.999868355610817;95.0;12.3;89.42857142857143;9.457142857142856;86.26666666666667;11.050000000000002;0.4;0.0;2.3000000000000003;1.5;25.899999999999995;99.0;98.71428571428572;96.16666666666669;82.0;10.9;70.28571428571429;5.257142857142857;68.43333333333334;7.9300000000000015;0.0;0.0;0.0;1.0;0.0;0.0;46;11;2020;0.0;0.0;1.0;0.0;-1
352;6.940007707275709;2021-04-13;elev;0.2040888262248854;0.199006650391447;9.71679645704163;8.524310036784023;1.973724280336581;0.0094714555964269;67.0;5.0;73.14285714285714;6.171428571428572;71.16666666666667;7.876666666666665;2.8;0.0;14.5;38.0;63.89999999999999;98.0;95.42857142857144;90.8;37.0;-0.5;46.57142857142857;1.4285714285714286;48.4;3.076666666666668;0.0;0.0;0.0;1.0;0.0;0.0;15;4;2021;0.0;0.0;0.0;1.0;-1
343;7.714732122834389;2021-03-24;acs;0.185185185185185;0.1711481359287363;80.3325227272727;9.032961807144988;1.7986284090909093;0.0484600955318939;65.0;9.8;75.14285714285714;6.185714285714285;75.73333333333333;6.930000000000001;2.4;1.0;11.8;3.0;45.89999999999999;89.0;92.42857142857144;91.9;33.0;2.5;53.57142857142857;1.657142857142857;53.2;2.9466666666666663;1.0;0.0;0.0;0.0;0.0;0.0;12;3;2021;0.0;0.0;0.0;1.0;-1
99;8.257580709786893;2018-10-09;elev;0.0899739744701944;0.0986866791744841;34.39608356257659;22.493080766028317;28.76051125334785;7.062113294476824;77.0;14.2;79.57142857142857;14.142857142857142;73.43333333333334;15.146666666666665;1.5;0.0;11.0;1.5;69.69999999999999;94.0;96.28571428571428;95.3;54.0;5.3;55.285714285714285;9.37142857142857;48.4;9.46;0.0;0.0;0.0;1.0;0.0;0.0;41;10;2018;1.0;0.0;0.0;0.0;-1
268;8.561605662332;2020-03-13;elev;0.214207650273224;0.2071467839472237;9.74170681502086;6.146635972819302;8.88143171070932;2.5098763555678816;69.0;7.3;79.28571428571429;9.171428571428573;81.8;7.896666666666666;1.9;0.0;11.7;7.5;40.900000000000006;87.0;94.14285714285714;94.36666666666666;46.0;3.0;60.42857142857143;6.028571428571429;63.86666666666667;5.090000000000002;0.0;0.0;0.0;1.0;0.0;0.0;11;3;2020;0.0;0.0;1.0;0.0;-1
20;8.697909253316746;2018-04-05;bio;0.2082521692934301;0.2114919522975566;2.986273540594945;1.1998308196721312;4.065649519123238;3.8317177789529344;77.0;7.5;80.42857142857143;8.742857142857144;83.9;7.283333333333332;2.1;0.0;12.8;8.0;43.7;96.0;95.14285714285714;97.3;51.0;5.3;59.71428571428572;6.114285714285714;65.13333333333334;4.36;0.0;0.0;1.0;0.0;0.0;0.0;14;4;2018;1.0;0.0;0.0;0.0;-1
346;8.708889797284199;2021-03-24;elev;0.1905561941816251;0.1912268059809042;24.12322970286213;10.281876044102903;1.7542580210836785;0.4206222018042098;65.0;9.8;75.14285714285714;6.185714285714285;75.73333333333333;6.930000000000001;2.4;1.0;11.8;3.0;45.89999999999999;89.0;92.42857142857144;91.9;33.0;2.5;53.57142857142857;1.657142857142857;53.2;2.9466666666666663;0.0;0.0;0.0;1.0;0.0;0.0;12;3;2021;0.0;0.0;0.0;1.0;-1
34;8.777442086404347;2018-04-19;pn;0.1866970387243736;0.1957194214530557;22.8219036298454;2.561871018711018;40.12909194488012;4.294901413721412;60.0;19.7;75.71428571428571;14.05714285714286;80.0;10.233333333333336;4.3;0.0;20.0;1.0;61.5;82.0;93.42857142857144;95.8;29.0;11.1;52.0;8.042857142857143;57.86666666666667;6.123333333333332;0.0;0.0;0.0;0.0;1.0;0.0;16;4;2018;1.0;0.0;0.0;0.0;-1
28;8.85655955379511;2018-04-11;pn;0.2176749703440093;0.2078154341411071;4.132176118271418;1.9614879783271253;7.386721910538286;4.076818151032846;73.0;12.0;78.71428571428571;11.857142857142858;82.26666666666667;7.890000000000001;2.8;0.0;16.0;14.0;49.5;96.0;96.42857142857144;96.9;38.0;5.2;53.42857142857143;7.428571428571429;61.46666666666667;4.5666666666666655;0.0;0.0;0.0;0.0;1.0;0.0;15;4;2018;1.0;0.0;0.0;0.0;-1
318;9.090052853911898;2020-11-10;ref;0.176251859196827;0.1784625525253357;11.48508778212459;12.844255541069096;0.0085200947938611;0.1189282920469364;95.0;12.3;89.42857142857143;9.457142857142856;86.26666666666667;11.050000000000002;0.4;0.0;2.3000000000000003;1.5;25.899999999999995;99.0;98.71428571428572;96.16666666666669;82.0;10.9;70.28571428571429;5.257142857142857;68.43333333333334;7.9300000000000015;0.0;0.0;0.0;0.0;0.0;1.0;46;11;2020;0.0;0.0;1.0;0.0;-1
19;9.37406113964154;2018-04-05;bi;0.2167418014673383;0.2246479538795954;19.38627606364969;3.563558995611896;22.306995621261706;8.71092198927352;77.0;7.5;80.42857142857143;8.742857142857144;83.9;7.283333333333332;2.1;0.0;12.8;8.0;43.7;96.0;95.14285714285714;97.3;51.0;5.3;59.71428571428572;6.114285714285714;65.13333333333334;4.36;0.0;1.0;0.0;0.0;0.0;0.0;14;4;2018;1.0;0.0;0.0;0.0;-1
36;9.67290756059733;2018-04-30;acs;0.1935881627620221;0.157507276151344;20.813211926605504;5.8226310505994725;32.98766513761468;2.11177184854027;98.0;5.3;80.0;10.7;77.36666666666666;12.65;0.1;8.0;17.6;19.0;79.2;100.0;96.0;94.46666666666668;94.0;3.5;62.142857142857146;7.0;55.266666666666666;8.106666666666666;1.0;0.0;0.0;0.0;0.0;0.0;18;4;2018;1.0;0.0;0.0;0.0;-1
340;9.85576451266246;2021-03-16;elev;0.2067365526722803;0.2033772499536092;45.7185222270364;9.084315303983226;28.53819058167244;0.0;97.0;6.7;82.42857142857143;7.228571428571429;75.46666666666667;7.933333333333334;0.4;2.5;11.9;15.0;43.29999999999999;100.0;94.14285714285714;90.76666666666668;87.0;3.0;59.142857142857146;4.071428571428571;54.9;4.216666666666667;0.0;0.0;0.0;1.0;0.0;0.0;11;3;2021;0.0;0.0;0.0;1.0;-1
40;9.889573218216286;2018-04-30;pn;0.1928664707802808;0.1763873866378233;23.55189094953989;7.074471926457215;20.8415542926484;3.8532776644105446;98.0;5.3;80.0;10.7;77.36666666666666;12.65;0.1;8.0;17.6;19.0;79.2;100.0;96.0;94.46666666666668;94.0;3.5;62.142857142857146;7.0;55.266666666666666;8.106666666666666;0.0;0.0;0.0;0.0;1.0;0.0;18;4;2018;1.0;0.0;0.0;0.0;-1
215;10.192293556832476;2019-09-05;elev;0.089014144421993;0.1445020746887966;11.004299369600748;59.32677228082936;2.1693063273406485;5.0274971262277175;70.0;13.3;64.14285714285714;16.642857142857146;66.86666666666666;18.81;2.6;0.0;24.1;0.0;115.29999999999998;98.0;93.0;93.33333333333331;43.0;9.3;36.142857142857146;10.1;39.56666666666667;12.793333333333331;0.0;0.0;0.0;1.0;0.0;0.0;36;9;2019;0.0;1.0;0.0;0.0;-1
22;10.488701480388098;2018-04-05;pn;0.2179719545931508;0.2167601121345615;13.024870992925107;3.515163236609996;18.51287843376433;6.327293825897993;77.0;7.5;80.42857142857143;8.742857142857144;83.9;7.283333333333332;2.1;0.0;12.8;8.0;43.7;96.0;95.14285714285714;97.3;51.0;5.3;59.71428571428572;6.114285714285714;65.13333333333334;4.36;0.0;0.0;0.0;0.0;1.0;0.0;14;4;2018;1.0;0.0;0.0;0.0;-1
32;10.686939197011062;2018-04-19;bio;0.1777105972710189;0.1872142252328535;0.8199293322734498;0.259951515782894;2.220641941573927;1.931068402958641;60.0;19.7;75.71428571428571;14.05714285714286;80.0;10.233333333333336;4.3;0.0;20.0;1.0;61.5;82.0;93.42857142857144;95.8;29.0;11.1;52.0;8.042857142857143;57.86666666666667;6.123333333333332;0.0;0.0;1.0;0.0;0.0;0.0;16;4;2018;1.0;0.0;0.0;0.0;-1
271;10.801899218494777;2020-03-19;acs;0.1989335918565196;0.1733226837060703;9.805991601113396;4.51344231884058;16.267008116503288;1.997327922705313;76.0;12.5;78.0;9.914285714285716;82.2;8.113333333333333;1.9;0.0;10.9;0.5;40.3;96.0;93.71428571428572;94.9;47.0;5.3;58.142857142857146;5.8;63.9;4.959999999999999;1.0;0.0;0.0;0.0;0.0;0.0;12;3;2020;0.0;0.0;1.0;0.0;-1
23;10.878069124814743;2018-04-05;ref;0.2201778595522846;0.2182693932736183;39.371023200943775;13.040087060858282;61.66413055446325;18.95315957193816;77.0;7.5;80.42857142857143;8.742857142857144;83.9;7.283333333333332;2.1;0.0;12.8;8.0;43.7;96.0;95.14285714285714;97.3;51.0;5.3;59.71428571428572;6.114285714285714;65.13333333333334;4.36;0.0;0.0;0.0;0.0;0.0;1.0;14;4;2018;1.0;0.0;0.0;0.0;-1
260;11.371148270160074;2020-03-06;bi;0.2339365329137161;0.2240890886001759;9.630209928106812;13.251474757648246;56.77811270112975;6.460918041042427;78.0;6.2;84.85714285714286;6.357142857142857;81.83333333333333;7.409999999999998;1.4;0.0;7.9;39.0;36.5;94.0;95.14285714285714;93.8;56.0;4.5;67.14285714285714;3.485714285714286;63.53333333333333;4.636666666666667;0.0;1.0;0.0;0.0;0.0;0.0;10;3;2020;0.0;0.0;1.0;0.0;-1
153;11.60059444910981;2019-03-25;acs;0.1947720471747931;0.1807143774893999;45.57755305497868;8.902943307457067;32.6498107965655;1.8821364907603435;69.0;6.8;78.85714285714286;7.928571428571429;76.16666666666667;8.753333333333332;2.3;0.0;11.8;0.5;51.09999999999998;99.0;98.71428571428572;93.76666666666668;42.0;1.4;49.85714285714285;2.571428571428572;54.43333333333333;4.846666666666668;1.0;0.0;0.0;0.0;0.0;0.0;13;3;2019;0.0;1.0;0.0;0.0;-1
31;11.83410789642382;2018-04-19;bi;0.1873318872017353;0.1872678586853244;19.89508491351698;3.491093463704963;27.915616527866742;3.2311184185354445;60.0;19.7;75.71428571428571;14.05714285714286;80.0;10.233333333333336;4.3;0.0;20.0;1.0;61.5;82.0;93.42857142857144;95.8;29.0;11.1;52.0;8.042857142857143;57.86666666666667;6.123333333333332;0.0;1.0;0.0;0.0;0.0;0.0;16;4;2018;1.0;0.0;0.0;0.0;-1
17;11.860285031317009;2018-03-29;ref;0.2238678439191113;0.2234235871342904;43.6898430825688;10.430881853281852;69.93331904587157;25.87965005265005;85.0;6.3;82.57142857142857;7.728571428571428;84.16666666666667;6.019999999999999;1.7;3.5;11.0;20.5;38.00000000000001;98.0;97.71428571428572;97.23333333333332;57.0;1.7;61.0;4.514285714285714;66.53333333333333;2.833333333333333;0.0;0.0;0.0;0.0;0.0;1.0;13;3;2018;1.0;0.0;0.0;0.0;-1
